"Country","Issuer","Ruling authority","Currency","Face value","Reference","N# number (with link)","Title","Type","Year range","Shape","Composition","Weight","Diameter","Length","Width","Thickness","Orientation","Year","Gregorian year","Mintmark","Marks","References","Comment","Quantity","For exchange","Grade","Collection","From set","Buying price (USD)","Estimate (USD)","Private comment","Public comment","Storage location","Acquisition place","Acquisition date","Serial number","Internal ID","Weight","Size","Axis","Third-party grading","Grade","Details","Slab number","CAC sticker"
"United States","United States","","","","","N# 292259","1 Ounce - Golden State Mint (Buffalo Nickel)","Rounds","","Round","Silver (.999)","31.1","39.3","39.3","","3.2","Medal alignment ↑↑","","","","","","","5","FALSE","UNC","(Bullion)","","0","39.02","","Will trade at current spot value (https://www.kitco.com/charts/silver)","Tube","","","","","","","","","","","",""
"United States","United States","","","","","N# 186674","1 oz Silver (Route 66; No initials)","Rounds","","Round","Silver (.999)","31.103","38.2","38.2","","3.2","Medal alignment ↑↑","","","","","","","1","FALSE","UNC","(Bullion)","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 309467","Amusement Token - Peter Piper Pizza","Game machine and arcade tokens","","Round","Brass","5.61","25","25","","1.56","Coin alignment ↑↓","","","HM","","","","1","TRUE","VF","Exonumia","","0","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 453271","1 Ounce - Northwest Territorial Mint (Pan American Silver Corp.)","Rounds","","Round","Silver (.999)","31.1","39","39","","2.9","Medal alignment ↑↑","","","","","","","1","FALSE","AU","(Bullion)","","37","","","","","Apmex","","","","","","","","","","",""
"United States","United States","","","","","N# 477646","1 Ounce - MK Barz (Athena Owl)","Rounds","","Round","Silver (.999)","31.65","28.1","28.1","","5.66","9 o'clock ↑←","","","","","","","1","FALSE","UNC","(Bullion)","","52","","","","","MBARZ","2025-07-22","","","","","","","","","",""
"United States","United States","","","","","N# 464250","1 Ounce - Remember the 9⁄11 Twin Towers","Rounds","","Round","Silver (.999)","31.1","38","38","","2.9","Medal alignment ↑↑","","","","","","","1","FALSE","","(Bullion)","","30","","","","Tube","LCS","2025-04-08","","","","","","","","","",""
"United States","United States","","","","","N# 474192","1 Ounce - Cutsaw Mint (Aztec Eagle Warrior)","Rounds","","Round","Silver (.999)","31.1","39","39","","3.1","Coin alignment ↑↓","","","","","","","1","FALSE","UNC","(Bullion)","","39.35","","","","","Hero Bullion","2025-06-25","","","","","","","","","",""
"United States","United States","","","","","N# 400705","1 Ounce - Steamboat Willie","Rounds","","Round","Silver (.999)","31.103","39","39","","3.1","Coin alignment ↑↓","","","","","","","1","FALSE","UNC","(Bullion)","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 284298","1 Ounce - Asahi Refining (Buffalo Nickel)","Rounds","","Round","Silver (.999)","31.1","39","39","","2.9","Coin alignment ↑↓","","","AH","","","Proof","2","FALSE","UNC","(Bullion)","","66.5","41.77","","Will trade at current spot value (https://www.kitco.com/charts/silver)","Tube","","2025-03-21","","","","","","","","","",""
"United States","United States","","","","","N# 477475","¼ Ounce - Silver Towne Mint (S.S. Tilawa)","Rounds","","Round","Silver (.999)","7.78","26.57","26.57","","1.79","Medal alignment ↑↑","","","","","","","1","FALSE","UNC","Nautical","","15","","","","Wooden Box","JMBullion","","","","","","","","","","",""
"United States","United States","","","","","N# 464219","1 Ounce - Ethereum","Rounds","","Round","Silver (.999)","31.1","39.3","39.3","","3.2","","","","","","","","1","FALSE","","(Bullion)","","30","","","","Tube","LCS","2025-04-08","","","","","","","","","",""
"United States","United States","","","","","N# 145833","1 Ounce - Silver Trade Unit (Liberty Dollar)","Rounds","1986-1988","Round","Silver (.999)","31.2","39","39","","3","Medal alignment ↑↑","1986","1986","SM","","","","1","FALSE","UNC","(Bullion)","","","","","1988","","","","","","","","","","","","",""
"United States","United States","","","","TC# 607583","N# 21843","Token - Chuck E Cheese (without letter ""C"" on the hat)","Game machine and arcade tokens","1995-2000","Round","Brass","5.7","25","25","","1.5","Medal alignment ↑↑","2000","2000","","","","TC#378999","1","TRUE","F","Exonumia","","0","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 285016","1 oz Silver (Buffalo Nickel)","Rounds","2002-2003","Round","Silver (.999)","31.1","39","39","","2.9","Medal alignment ↑↑","2003","2003","","","","","1","FALSE","XF","(Bullion)","","37","","","","","Apmex","","","","","","","","","","",""
"United States","United States","","","","","N# 271177","1 Ounce - Highland Mint (Buffalo Nickel)","Rounds","2006-2014","Round","Silver (.999)","31.1","39","39","","","Medal alignment ↑↑","","2006-2014","HM","","","","2","FALSE","UNC","(Bullion)","","73.54","46.85","","Will trade at current spot value (https://www.kitco.com/charts/silver)","","","2025-03-15","","","","","","","","","",""
"United States","United States","","","","","N# 288169","1 Ounce - APMEX (Year of the Dragon)","Bars","2012","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","2.7","Medal alignment ↑↑","2012","2012","","","","","1","FALSE","","(Bullion)","","39.33","","","","","","2025-03-13","","","","","","","","","",""
"United States","United States","","","","","N# 288176","1 Ounce - APMEX (Year of the Snake)","Bars","2013","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","2.7","Medal alignment ↑↑","2013","2013","","","","","1","FALSE","","(Bullion)","","40.33","","","","","","2025-03-09","","","","","","","","","",""
"United States","United States","","","","","N# 288166","1 Ounce - APMEX (Year of the Horse)","Bars","2014","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","2.7","Medal alignment ↑↑","2014","2014","","","","","1","FALSE","","(Bullion)","","40.33","","","","","","2025-03-13","","","","","","","","","",""
"United States","United States","","","","","N# 288223","1 Ounce - APMEX (Year of the Ram)","Bars","2015","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","2.7","Medal alignment ↑↑","2015","2015","","","","","1","FALSE","","(Bullion)","","0","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 135257","1 Ounce - Silver Towne Mint (Buffalo Nickel)","Rounds","2015-2017","Round","Silver (.999)","31.1","39.3","39.3","","","Medal alignment ↑↑","","2015-2017","","","","","1","FALSE","","(Bullion)","","34","","","","Tube","LCS","","","","","","","","","","",""
"United States","United States","","","","","N# 245984","1 Ounce - Highland Mint (Morgan Dollar)","Rounds","2015-2020","Round","Silver (.999)","31.1","39","39","","3.2","Medal alignment ↑↑","","2015-2020","HM","","","","1","FALSE","","(Bullion)","","37.72","","","","","","2025-03-13","","","","","","","","","",""
"United States","United States","","","","","N# 288221","1 Ounce - APMEX - Year of the Monkey","Bars","2016","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","2.7","Medal alignment ↑↑","2016","2016","","","","","1","FALSE","UNC","(Bullion)","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 439123","10 Ounces - Sunshine Minting (Silver Goldbull)","Bars","2017","Rectangular","Silver (.999)","311.04001","90.3","90.3","52.2","7","","","","","","","","1","FALSE","","(Bullion)","","319.99","","","","Capsule","","2025-04-04","","","","","","","","","",""
"United States","United States","","","","","N# 157976","1 oz Silver (Aztec Calendar)","Rounds","2018","Round","Silver (.999)","31.1","39","39","","3","Coin alignment ↑↓","","2018","","","","","1","FALSE","","(Bullion)","","36.44","","","","Capsule","","2025-03-17","","","","","","","","","",""
"United States","United States","","","","","N# 288222","1 Ounce - APMEX (Year of the Dog)","Bars","2018","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","2.7","Medal alignment ↑↑","2018","2018","","","","","1","FALSE","UNC","(Bullion)","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 463231","1 Ounce - 10 Cents Stamp (First Man on the Moon)","Bars","2019","Rectangular","Silver (.999)","33.1","","","","","Medal alignment ↑↑","2019","2019","","","","","1","FALSE","UNC","Air & Space","","77","","","Sealed in Assay","Blue Binder","","2025-03-31","","","","","","","","","",""
"United States","United States","","","","","N# 465065","1 Ounce - APMEX (Year of the Rat)","Bars","2020","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","","Medal alignment ↑↑","2020","2020","","","","","1","FALSE","","(Bullion)","","0","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 465066","1 Ounce - APMEX (Year of the Ox)","Bars","2021","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","","Medal alignment ↑↑","2021","2021","","","","","1","FALSE","","(Bullion)","","0","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 337596","1 Ounce - APMEX (Year of the Tiger)","Bars","2022","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","","Medal alignment ↑↑","2022","2022","","","","","1","FALSE","","(Bullion)","","41.68","","","","","","2025-03-13","","","","","","","","","",""
"United States","United States","","","","","N# 463225","1 Ounce - Delaware Nation","Rounds","2023","Round","Silver (.999)","31.1","39.04","39.04","","2.9","Coin alignment ↑↓","2023","2023","","","","","1","FALSE","","(Bullion)","","34.68","","","","","","2025-03-09","","","","","","","","","",""
"United States","United States","","","","","N# 463327","1 Ounce - APMEX (Year of the Rabbit)","Bars","2023","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","","Medal alignment ↑↑","2023","2023","","","","","1","FALSE","","(Bullion)","","41.68","","","","","","2025-03-13","","","","","","","","","",""
"United States","United States","","","","","N# 455388","1 Ounce - Asahi Refining (Year of the Dragon)","Bars","2024","Rectangular","Silver (.999)","31.1","50","50","29","2","Medal alignment ↑↑","2024","2024","","","","","1","FALSE","","(Bullion)","","34.95","","","","","","2025-03-13","","","","","","","","","",""
"United States","United States","","","","","N# 427102","1 oz Silver (APMEX - Year of the Dragon)","Bars","2024","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","","Medal alignment ↑↑","2024","2024","","","","","1","FALSE","","(Bullion)","","39.33","","","","","","2025-03-13","","","","","","","","","",""
"United States","United States","","","","","N# 463153","1 Ounce - APMEX (Year of the Snake)","Bars","2025","Rectangular","Silver (.999)","31.1","49.9","49.9","28.9","","Medal alignment ↑↑","2025","2025","","","","","1","FALSE","","(Bullion)","","40.53","","","","","","2025-03-13","","","","","","","","","",""
"United States","United States","","","","Franklin# PRS-34","N# 165055","Token - Presidential Hall of Fame (John F. Kennedy)","Personality medals","","Round","Silver (.925)","7.6","26","26","","","Medal alignment ↑↑","","","FM","","","","1","FALSE","XF","Exonumia","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 70619","$100 000.00 Reader's Digest Lucky Sweepstakes Coin","Advertising medallions","","Round","Aluminium","3.36","35","35","","1.5","Medal alignment ↑↑","","","D","","","","1","TRUE","UNC","Exonumia","","0","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 476740","Pops Soda Ranch - I Love Pops (Arcadia, Oklahoma)","Elongated coins","","Oval","","","","","","","","","","","","","","1","FALSE","","Souvenirs","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 476702","Pops Soda Ranch - Route 66 (Arcadia, Oklahoma)","Elongated coins","","Oval","","","","","","","","","","","","","","1","FALSE","","Souvenirs","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 476702","Pops Soda Ranch - Route 66 (Arcadia, Oklahoma)","Elongated coins","","Oval","","","","","","","","","","","","","","1","FALSE","","Souvenirs","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 476727","Cabrillo National Monument - Old Point Loma Lighthouse (San Diego, California)","Elongated coins","","Oval","","","","","","","","","","","","","","1","FALSE","","Souvenirs","","","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 473186","Medal - Meteor Crater (Visitor Center)","Souvenir medallions","","Round","","20.32","38.8","38.8","","","Medal alignment ↑↑","","","MM","","","","1","FALSE","UNC","Souvenirs","","5","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 473183","Medal - Meteor Crater (Astronaut)","Souvenir medallions","","Round","","20.32","38.8","38.8","","","Medal alignment ↑↑","","","MM","","","","1","FALSE","UNC","Souvenirs","","5","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 473183","Medal - Meteor Crater (Astronaut)","Souvenir medallions","","Round","","20.32","38.8","38.8","","","Medal alignment ↑↑","","","MM","","","","1","FALSE","UNC","Air & Space","","5","","","","","","","","","","","","","","","",""
"United States","United States","","","","","N# 337336","Token - California (California Statehood)","Souvenir medallions","","Round","","4.37","24","24","","1.5","Medal alignment ↑↑","","","","","","","2","FALSE","UNC","Souvenirs","","2.5","","","","","Cabrillo National Monument","2025-06-12","","","","","","","","","",""
"United States","United States","","","","","N# 472960","Medal - International UFO Museum Research Center (Roswell, New Mexico)","Souvenir medallions","","Round","","27.22","38","38","","","Medal alignment ↑↑","","","","","","","1","FALSE","UNC","Souvenirs","","","","","Roswell, NM (June 15th 2025)","","","","","","","","","","","","",""
